   0.50   0.05   0.60
   0.49   0.10   0.60
   0.48   0.15   0.60
   0.46   0.19   0.60
   0.44   0.24   0.60
   0.42   0.28   0.60
   0.39   0.32   0.60
   0.35   0.35   0.60
   0.32   0.39   0.60
   0.28   0.42   0.60
   0.24   0.44   0.60
   0.19   0.46   0.60
   0.15   0.48   0.60
   0.10   0.49   0.60
   0.05   0.50   0.60
   0.00   0.50   0.60
  -0.05   0.50   0.60
  -0.10   0.49   0.60
  -0.15   0.48   0.60
  -0.19   0.46   0.60
  -0.24   0.44   0.60
  -0.28   0.42   0.60
  -0.32   0.39   0.60
  -0.35   0.35   0.60
  -0.39   0.32   0.60
  -0.42   0.28   0.60
  -0.44   0.24   0.60
  -0.46   0.19   0.60
  -0.48   0.15   0.60
  -0.49   0.10   0.60
  -0.50   0.05   0.60
  -0.50   0.00   0.60
  -0.50  -0.05   0.60
  -0.49  -0.10   0.60
  -0.48  -0.15   0.60
  -0.46  -0.19   0.60
  -0.44  -0.24   0.60
  -0.42  -0.28   0.60
  -0.39  -0.32   0.60
  -0.35  -0.35   0.60
  -0.32  -0.39   0.60
  -0.28  -0.42   0.60
  -0.24  -0.44   0.60
  -0.19  -0.46   0.60
  -0.15  -0.48   0.60
  -0.10  -0.49   0.60
  -0.05  -0.50   0.60
   0.00  -0.50   0.60
   0.05  -0.50   0.60
   0.10  -0.49   0.60
   0.15  -0.48   0.60
   0.19  -0.46   0.60
   0.24  -0.44   0.60
   0.28  -0.42   0.60
   0.32  -0.39   0.60
   0.35  -0.35   0.60
   0.39  -0.32   0.60
   0.42  -0.28   0.60
   0.44  -0.24   0.60
   0.46  -0.19   0.60
   0.48  -0.15   0.60
   0.49  -0.10   0.60
   0.50  -0.05   0.60
   0.50   0.00   0.60
   1.00   0.10   0.60
   0.98   0.20   0.60
   0.96   0.29   0.60
   0.92   0.38   0.60
   0.88   0.47   0.60
   0.83   0.56   0.60
   0.77   0.63   0.60
   0.71   0.71   0.60
   0.63   0.77   0.60
   0.56   0.83   0.60
   0.47   0.88   0.60
   0.38   0.92   0.60
   0.29   0.96   0.60
   0.20   0.98   0.60
   0.10   1.00   0.60
   0.00   1.00   0.60
  -0.10   1.00   0.60
  -0.20   0.98   0.60
  -0.29   0.96   0.60
  -0.38   0.92   0.60
  -0.47   0.88   0.60
  -0.56   0.83   0.60
  -0.63   0.77   0.60
  -0.71   0.71   0.60
  -0.77   0.63   0.60
  -0.83   0.56   0.60
  -0.88   0.47   0.60
  -0.92   0.38   0.60
  -0.96   0.29   0.60
  -0.98   0.20   0.60
  -1.00   0.10   0.60
  -1.00   0.00   0.60
  -1.00  -0.10   0.60
  -0.98  -0.20   0.60
  -0.96  -0.29   0.60
  -0.92  -0.38   0.60
  -0.88  -0.47   0.60
  -0.83  -0.56   0.60
  -0.77  -0.63   0.60
  -0.71  -0.71   0.60
  -0.63  -0.77   0.60
  -0.56  -0.83   0.60
  -0.47  -0.88   0.60
  -0.38  -0.92   0.60
  -0.29  -0.96   0.60
  -0.20  -0.98   0.60
  -0.10  -1.00   0.60
   0.00  -1.00   0.60
   0.10  -1.00   0.60
   0.20  -0.98   0.60
   0.29  -0.96   0.60
   0.38  -0.92   0.60
   0.47  -0.88   0.60
   0.56  -0.83   0.60
   0.63  -0.77   0.60
   0.71  -0.71   0.60
   0.77  -0.63   0.60
   0.83  -0.56   0.60
   0.88  -0.47   0.60
   0.92  -0.38   0.60
   0.96  -0.29   0.60
   0.98  -0.20   0.60
